Provincia,Partido/Ciudad,Localidad,link Indec,Velocidad (Mbps),Accesos,Accesos Relativos
CORDOBA,Punilla,Tanti,14091230,5.0,12.0,0.0011052023717642897
CORDOBA,Punilla,Tanti,14091230,6.0,185.0,0.017038536564699468
CORDOBA,Punilla,Tanti,14091230,7.0,28.0,0.0025788055341166762
CORDOBA,Punilla,Tanti,14091230,8.0,10.0,0.0009210019764702415
CORDOBA,Punilla,Tanti,14091230,9.0,9.0,0.0008289017788232173
CORDOBA,Punilla,Tanti,14091230,10.0,13.0,0.001197302569411314
CORDOBA,Punilla,Tanti,14091230,11.0,3.0,0.00027630059294107243
CORDOBA,Punilla,Valle Hermoso,14091240,1.0,5.0,0.00046050098823512077
CORDOBA,Punilla,Valle Hermoso,14091240,3.0,61.0,0.005618112056468473
CORDOBA,Punilla,Valle Hermoso,14091240,6.0,74.0,0.006815414625879788
CORDOBA,Punilla,Valle Hermoso,14091240,10.0,181.0,0.01667013577411137
CORDOBA,Punilla,Valle Hermoso,14091240,15.0,7.0,0.0006447013835291691
CORDOBA,Punilla,Valle Hermoso,14091240,20.0,2.0,0.00018420039529404829
CORDOBA,Punilla,Valle Hermoso,14091240,50.0,140.0,0.012894027670583381
CORDOBA,Punilla,Valle Hermoso,14091240,100.0,1245.0,0.11466474607054508
CORDOBA,Punilla,Valle Hermoso,14091240,300.0,353.0,0.03251136976939953
CORDOBA,Punilla,Valle Hermoso,14091240,500.0,6.0,0.0005526011858821449
CORDOBA,Punilla,Valle Hermoso,14091240,1000.0,8.0,0.0007368015811761931
CORDOBA,Punilla,Villa Carlos Paz,14091250,0.512,2.0,0.00018420039529404829
CORDOBA,Punilla,Villa Carlos Paz,14091250,0.75,1.0,9.210019764702414e-05
CORDOBA,Punilla,Villa Carlos Paz,14091250,1.0,147.0,0.01353872905411255
CORDOBA,Punilla,Villa Carlos Paz,14091250,2.0,1.0,9.210019764702414e-05
CORDOBA,Punilla,Villa Carlos Paz,14091250,3.0,369.0,0.033984972931751914
CORDOBA,Punilla,Villa Carlos Paz,14091250,3.5,3.0,0.00027630059294107243
CORDOBA,Punilla,Villa Carlos Paz,14091250,4.0,15.0,0.0013815029647053622
CORDOBA,Punilla,Villa Carlos Paz,14091250,5.0,31.0,0.002855106127057749
CORDOBA,Punilla,Villa Carlos Paz,14091250,6.0,729.0,0.0671410440846806
CORDOBA,Punilla,Villa Carlos Paz,14091250,7.0,26.0,0.002394605138822628
CORDOBA,Punilla,Villa Carlos Paz,14091250,8.0,17.0,0.0015657033599994104
CORDOBA,Punilla,Villa Carlos Paz,14091250,9.0,3.0,0.00027630059294107243
CORDOBA,Punilla,Villa Carlos Paz,14091250,10.0,555.0,0.0511156096940984
CORDOBA,Punilla,Villa Carlos Paz,14091250,11.0,5.0,0.00046050098823512077
CORDOBA,Punilla,Villa Carlos Paz,14091250,15.0,185.0,0.017038536564699468
CORDOBA,Punilla,Villa Carlos Paz,14091250,20.0,156.0,0.014367630832935768
CORDOBA,Punilla,Villa Carlos Paz,14091250,25.0,4.0,0.00036840079058809657
CORDOBA,Punilla,Villa Carlos Paz,14091250,30.0,14.0,0.0012894027670583381
CORDOBA,Punilla,Villa Carlos Paz,14091250,50.0,2284.0,0.21035685142580315
CORDOBA,Punilla,Villa Carlos Paz,14091250,100.0,12018.0,1.1068601753219363
CORDOBA,Punilla,Villa Carlos Paz,14091250,300.0,9706.0,0.8939245183620165
CORDOBA,Punilla,Villa Carlos Paz,14091250,500.0,674.0,0.06207553321409427
CORDOBA,Punilla,Villa Carlos Paz,14091250,1000.0,268.0,0.024682852969402473
CORDOBA,Punilla,Villa Giardino,14091270,0.0,1.0,9.210019764702414e-05
CORDOBA,Punilla,Villa Giardino,14091270,1.0,1.0,9.210019764702414e-05
CORDOBA,Punilla,Villa Giardino,14091270,2.0,7.0,0.0006447013835291691
CORDOBA,Punilla,Villa Giardino,14091270,3.0,476.0,0.0438396940799835
CORDOBA,Punilla,Villa Giardino,14091270,6.0,75.0,0.006907514823526811
CORDOBA,Punilla,Villa Giardino,14091270,10.0,2.0,0.00018420039529404829
CORDOBA,Punilla,Villa Giardino,14091270,20.0,3.0,0.00027630059294107243
CORDOBA,Punilla,Villa Giardino,14091270,30.0,689.0,0.06345703617879964
CORDOBA,Punilla,Villa Giardino,14091270,50.0,1.0,9.210019764702414e-05
CORDOBA,Punilla,Villa Giardino,14091270,60.0,128.0,0.01178882529881909
CORDOBA,Punilla,Villa Giardino,14091270,100.0,11.0,0.0010131021741172656
CORDOBA,Punilla,Villa Giardino,14091270,300.0,1.0,9.210019764702414e-05
CORDOBA,Punilla,Villa Parque Siquimán,14091290,1.0,2.0,0.00018420039529404829
CORDOBA,Punilla,Villa Parque Siquimán,14091290,3.0,45.0,0.004144508894116087
CORDOBA,Punilla,Villa Parque Siquimán,14091290,4.0,10.0,0.0009210019764702415
CORDOBA,Punilla,Villa Parque Siquimán,14091290,5.0,14.0,0.0012894027670583381
CORDOBA,Punilla,Villa Parque Siquimán,14091290,6.0,157.0,0.01445973103058279
CORDOBA,Punilla,Villa Parque Siquimán,14091290,7.0,17.0,0.0015657033599994104
CORDOBA,Punilla,Villa Parque Siquimán,14091290,8.0,11.0,0.0010131021741172656
CORDOBA,Punilla,Villa Parque Siquimán,14091290,9.0,9.0,0.0008289017788232173
CORDOBA,Punilla,Villa Parque Siquimán,14091290,10.0,12.0,0.0011052023717642897
CORDOBA,Punilla,Villa Parque Siquimán,14091290,11.0,8.0,0.0007368015811761931
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,1.0,2.0,0.00018420039529404829
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,3.0,34.0,0.0031314067199988208
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,4.0,3.0,0.00027630059294107243
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,5.0,4.0,0.00036840079058809657
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,6.0,87.0,0.008012717195291102
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,7.0,7.0,0.0006447013835291691
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,8.0,5.0,0.00046050098823512077
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,9.0,1.0,9.210019764702414e-05
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,10.0,4.0,0.00036840079058809657
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,1.0,2.0,0.00018420039529404829
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,3.0,94.0,0.00865741857882027
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,4.0,7.0,0.0006447013835291691
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,5.0,8.0,0.0007368015811761931
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,6.0,149.0,0.013722929449406599
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,7.0,11.0,0.0010131021741172656
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,8.0,9.0,0.0008289017788232173
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,9.0,1.0,9.210019764702414e-05
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,10.0,85.0,0.007828516799997054
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,15.0,2.0,0.00018420039529404829
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,20.0,123.0,0.01132832431058397
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,50.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Achiras,14098010,3.0,50.0,0.004605009882351208
CORDOBA,Río Cuarto,Achiras,14098010,4.0,154.0,0.014183430437641718
CORDOBA,Río Cuarto,Achiras,14098010,6.0,56.0,0.0051576110682333524
CORDOBA,Río Cuarto,Achiras,14098010,8.0,25.0,0.002302504941175604
CORDOBA,Río Cuarto,Achiras,14098010,10.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Achiras,14098010,13.0,7.0,0.0006447013835291691
CORDOBA,Río Cuarto,Adelia María,14098020,0.0,16.0,0.0014736031623523863
CORDOBA,Río Cuarto,Adelia María,14098020,3.0,148.0,0.013630829251759576
CORDOBA,Río Cuarto,Adelia María,14098020,5.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Adelia María,14098020,6.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Adelia María,14098020,10.0,80.0,0.007368015811761932
CORDOBA,Río Cuarto,Adelia María,14098020,20.0,2291.0,0.21100155280933233
CORDOBA,Río Cuarto,Adelia María,14098020,30.0,456.0,0.04199769012704301
CORDOBA,Río Cuarto,Adelia María,14098020,50.0,129.0,0.011880925496466115
CORDOBA,Río Cuarto,Adelia María,14098020,100.0,23.0,0.0021183045458815553
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,0.5,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,1.0,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,2.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,4.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,6.0,249.0,0.022932949214109013
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,10.0,619.0,0.05701002234350795
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,15.0,79.0,0.007275915614114908
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,20.0,148.0,0.013630829251759576
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,30.0,14.0,0.0012894027670583381
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,40.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,50.0,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,1000.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,ALPA CORRAL,14098040,0.0,160.0,0.014736031623523865
CORDOBA,Río Cuarto,Berrotarán,14098050,0.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Berrotarán,14098050,2.0,25.0,0.002302504941175604
CORDOBA,Río Cuarto,Berrotarán,14098050,3.0,1853.0,0.17066166623993576
CORDOBA,Río Cuarto,Berrotarán,14098050,5.0,17.0,0.0015657033599994104
CORDOBA,Río Cuarto,Berrotarán,14098050,6.0,64.0,0.005894412649409545
CORDOBA,Río Cuarto,Berrotarán,14098050,10.0,245.0,0.022564548423520916
CORDOBA,Río Cuarto,Berrotarán,14098050,15.0,26.0,0.002394605138822628
CORDOBA,Río Cuarto,Berrotarán,14098050,20.0,17.0,0.0015657033599994104
CORDOBA,Río Cuarto,Berrotarán,14098050,50.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Berrotarán,14098050,100.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Berrotarán,14098050,150.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Berrotarán,14098050,250.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Bulnes,14098060,0.5,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Bulnes,14098060,3.0,50.0,0.004605009882351208
CORDOBA,Río Cuarto,Chaján,14098070,0.5,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Chaján,14098070,100.0,78.0,0.007183815416467884
CORDOBA,Río Cuarto,Chucul,14098080,0.0,3.0,0.00027630059294107243
CORDOBA,Río Cuarto,Chucul,14098080,2.0,74.0,0.006815414625879788
CORDOBA,Río Cuarto,Chucul,14098080,6.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Chucul,14098080,10.0,12.0,0.0011052023717642897
CORDOBA,Río Cuarto,Coronel Baigorria,14098090,0.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Coronel Moldes,14098100,0.0,1340.0,0.12341426484701237
CORDOBA,Río Cuarto,Coronel Moldes,14098100,1.0,3.0,0.00027630059294107243
CORDOBA,Río Cuarto,Coronel Moldes,14098100,3.0,5.0,0.00046050098823512077
CORDOBA,Río Cuarto,Coronel Moldes,14098100,6.0,37.0,0.003407707312939894
CORDOBA,Río Cuarto,Coronel Moldes,14098100,10.0,212.0,0.01952524190116912
CORDOBA,Río Cuarto,Coronel Moldes,14098100,15.0,20.0,0.001842003952940483
CORDOBA,Río Cuarto,Coronel Moldes,14098100,20.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Elena,14098110,0.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Elena,14098110,2.0,74.0,0.006815414625879788
CORDOBA,Río Cuarto,Elena,14098110,3.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Elena,14098110,5.0,9.0,0.0008289017788232173
CORDOBA,Río Cuarto,Elena,14098110,6.0,6.0,0.0005526011858821449
CORDOBA,Río Cuarto,Elena,14098110,10.0,624.0,0.05747052333174307
CORDOBA,Río Cuarto,Elena,14098110,15.0,9.0,0.0008289017788232173
CORDOBA,Río Cuarto,Elena,14098110,20.0,10.0,0.0009210019764702415
CORDOBA,Río Cuarto,Elena,14098110,50.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Elena,14098110,100.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,La Carolina,14098120,0.5,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,La Carolina,14098120,2.0,38.0,0.0034998075105869175
CORDOBA,Río Cuarto,La Carolina,14098120,4.0,11.0,0.0010131021741172656
CORDOBA,Río Cuarto,La Carolina,14098120,6.0,8.0,0.0007368015811761931
CORDOBA,Río Cuarto,La Carolina,14098120,8.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,La Carolina,14098120,10.0,6.0,0.0005526011858821449
CORDOBA,Río Cuarto,La Carolina,14098120,13.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,La Carolina,14098120,15.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Las Acequias,14098150,2.0,346.0,0.03186666838587036
CORDOBA,Río Cuarto,Las Acequias,14098150,4.0,26.0,0.002394605138822628
CORDOBA,Río Cuarto,Las Acequias,14098150,6.0,50.0,0.004605009882351208
CORDOBA,Río Cuarto,Las Acequias,14098150,10.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,LAS ALBAHACAS,14098160,0.0,14.0,0.0012894027670583381
CORDOBA,Río Cuarto,Las Albahacas,14098160,6.0,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,Las Albahacas,14098160,10.0,7.0,0.0006447013835291691
CORDOBA,Río Cuarto,Las Higueras,14098170,3.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Las Higueras,14098170,4.0,194.0,0.017867438343522685
CORDOBA,Río Cuarto,Las Higueras,14098170,6.0,188.0,0.01731483715764054
CORDOBA,Río Cuarto,Las Higueras,14098170,8.0,171.0,0.01574913379764113
CORDOBA,Río Cuarto,Las Higueras,14098170,10.0,151.0,0.013907129844700647
CORDOBA,Río Cuarto,Las Higueras,14098170,12.0,46.0,0.004236609091763111
CORDOBA,Río Cuarto,Las Higueras,14098170,15.0,10.0,0.0009210019764702415
CORDOBA,Río Cuarto,Las Higueras,14098170,20.0,13.0,0.001197302569411314
CORDOBA,Río Cuarto,Las Higueras,14098170,50.0,67.0,0.006170713242350618
CORDOBA,Río Cuarto,Las Higueras,14098170,100.0,355.0,0.03269557016469357
CORDOBA,Río Cuarto,Las Higueras,14098170,300.0,331.0,0.030485165421164993
CORDOBA,Río Cuarto,Las Higueras,14098170,500.0,23.0,0.0021183045458815553
CORDOBA,Río Cuarto,Las Higueras,14098170,1000.0,3.0,0.00027630059294107243
CORDOBA,Río Cuarto,Las Peñas,14098180,4.0,9.0,0.0008289017788232173
CORDOBA,Río Cuarto,Las Peñas,14098180,6.0,18.0,0.0016578035576464347
CORDOBA,Río Cuarto,Las Peñas,14098180,8.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Las Peñas,14098180,10.0,5.0,0.00046050098823512077
CORDOBA,Río Cuarto,Las Vertientes,14098190,2.0,25.0,0.002302504941175604
CORDOBA,Río Cuarto,Las Vertientes,14098190,3.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Las Vertientes,14098190,6.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Las Vertientes,14098190,10.0,23.0,0.0021183045458815553
CORDOBA,Río Cuarto,Las Vertientes,14098190,15.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,OTROS,Sin Datos,0.0,30.0,0.0027630059294107244
CORDOBA,Río Cuarto,Río Cuarto,14098230,0.0,5.0,0.00046050098823512077
CORDOBA,Río Cuarto,Río Cuarto,14098230,0.256,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Río Cuarto,14098230,0.5,3.0,0.00027630059294107243
CORDOBA,Río Cuarto,Río Cuarto,14098230,0.75,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Río Cuarto,14098230,1.0,102.0,0.009394220159996462
CORDOBA,Río Cuarto,Río Cuarto,14098230,2.0,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,Río Cuarto,14098230,3.0,351.0,0.03232716937410548
CORDOBA,Río Cuarto,Río Cuarto,14098230,3.5,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Río Cuarto,14098230,5.0,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,Río Cuarto,14098230,6.0,846.0,0.07791676720938243
CORDOBA,Río Cuarto,Río Cuarto,14098230,8.0,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,Río Cuarto,14098230,10.0,2017.0,0.1857660986540477
CORDOBA,Río Cuarto,Río Cuarto,14098230,15.0,475.0,0.04374759388233647
CORDOBA,Río Cuarto,Río Cuarto,14098230,20.0,1801.0,0.1658724559622905
CORDOBA,Río Cuarto,Río Cuarto,14098230,25.0,8.0,0.0007368015811761931
CORDOBA,Río Cuarto,Río Cuarto,14098230,30.0,59.0,0.005433911661174425
CORDOBA,Río Cuarto,Río Cuarto,14098230,50.0,19982.0,1.8403461493828366
CORDOBA,Río Cuarto,Río Cuarto,14098230,100.0,25033.0,2.3055442476979557
CORDOBA,Río Cuarto,Río Cuarto,14098230,300.0,20554.0,1.8930274624369345
CORDOBA,Río Cuarto,Río Cuarto,14098230,500.0,1298.0,0.11954605654583735
CORDOBA,Río Cuarto,Río Cuarto,14098230,600.0,602.0,0.055444318983508545
CORDOBA,Río Cuarto,Río Cuarto,14098230,1000.0,215.0,0.019801542494110192
CORDOBA,Río Cuarto,SAMPACHO,14098240,0.0,1074.0,0.09891561227290394
CORDOBA,Río Cuarto,Sampacho,14098240,1.0,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,Sampacho,14098240,2.0,70.0,0.0064470138352916906
CORDOBA,Río Cuarto,Sampacho,14098240,3.0,27.0,0.002486705336469652
CORDOBA,Río Cuarto,Sampacho,14098240,4.0,17.0,0.0015657033599994104
CORDOBA,Río Cuarto,Sampacho,14098240,6.0,120.0,0.011052023717642898
CORDOBA,Río Cuarto,Sampacho,14098240,8.0,34.0,0.0031314067199988208
CORDOBA,Río Cuarto,Sampacho,14098240,10.0,292.0,0.026893257712931055
CORDOBA,Río Cuarto,Sampacho,14098240,13.0,7.0,0.0006447013835291691
CORDOBA,Río Cuarto,Sampacho,14098240,15.0,16.0,0.0014736031623523863
CORDOBA,Río Cuarto,Sampacho,14098240,20.0,13.0,0.001197302569411314
CORDOBA,Río Cuarto,San Basilio,14098250,0.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,San Basilio,14098250,0.5,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,San Basilio,14098250,3.0,37.0,0.003407707312939894
CORDOBA,Río Cuarto,San Basilio,14098250,6.0,514.0,0.04733950159057042
CORDOBA,Río Cuarto,San Basilio,14098250,12.0,286.0,0.026340656527048905
CORDOBA,Río Cuarto,San Basilio,14098250,20.0,64.0,0.005894412649409545
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,1.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,3.0,7.0,0.0006447013835291691
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,6.0,17.0,0.0015657033599994104
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,10.0,272.0,0.025051253759990566
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,15.0,37.0,0.003407707312939894
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,20.0,3.0,0.00027630059294107243
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,0.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,0.5,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,1.0,1.0,9.210019764702414e-05
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,2.0,6.0,0.0005526011858821449
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,3.0,9.0,0.0008289017788232173
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,5.0,8.0,0.0007368015811761931
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,6.0,2367.0,0.2180011678305062
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,10.0,299.0,0.02753795909646022
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,12.0,1028.0,0.09467900318114084
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,15.0,25.0,0.002302504941175604
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,20.0,8.0,0.0007368015811761931
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,25.0,2.0,0.00018420039529404829
CORDOBA,Río Cuarto,VILLA EL CHACAY,14098300,0.0,4.0,0.00036840079058809657
CORDOBA,Río Cuarto,Washington,14098320,2.0,5.0,0.00046050098823512077
CORDOBA,Río Cuarto,Washington,14098320,3.0,33.0,0.003039306522351797
CORDOBA,Río Primero,Cañada de Machado,14105020,6.0,11.0,0.0010131021741172656
CORDOBA,Río Primero,Diego de Rojas,14105060,20.0,2.0,0.00018420039529404829
CORDOBA,Río Primero,Esquina,14105090,0.5,1.0,9.210019764702414e-05
CORDOBA,Río Primero,Esquina,14105090,50.0,56.0,0.0051576110682333524
CORDOBA,Río Primero,La Para,14105110,0.5,1.0,9.210019764702414e-05
CORDOBA,Río Primero,La Para,14105110,8.0,1090.0,0.10038921543525632
CORDOBA,Río Primero,La Para,14105110,9.0,77.0,0.007091715218820859
CORDOBA,Río Primero,La Para,14105110,10.0,154.0,0.014183430437641718
CORDOBA,Río Primero,La Para,14105110,20.0,1.0,9.210019764702414e-05
CORDOBA,Río Primero,La Puerta,14105130,4.0,20.0,0.001842003952940483
CORDOBA,Río Primero,La Puerta,14105130,8.0,65.0,0.00598651284705657
CORDOBA,Río Primero,La Puerta,14105130,10.0,1.0,9.210019764702414e-05
CORDOBA,Río Primero,La Puerta,14105130,12.0,15.0,0.0013815029647053622
CORDOBA,Río Primero,La Quinta,14105140,10.0,30.0,0.0027630059294107244
CORDOBA,Río Primero,Montecristo,14105190,0.5,1.0,9.210019764702414e-05
CORDOBA,Río Primero,Montecristo,14105190,2.0,1.0,9.210019764702414e-05
CORDOBA,Río Primero,Montecristo,14105190,4.0,328.0,0.03020886482822392
CORDOBA,Río Primero,Montecristo,14105190,6.0,667.0,0.06143083183056511
CORDOBA,Río Primero,Montecristo,14105190,8.0,28.0,0.0025788055341166762
CORDOBA,Río Primero,Montecristo,14105190,10.0,409.0,0.03766898083763288
CORDOBA,Río Primero,Montecristo,14105190,12.0,105.0,0.009670520752937535
CORDOBA,Río Primero,Montecristo,14105190,20.0,137.0,0.012617727077642308
CORDOBA,Río Primero,Montecristo,14105190,30.0,42.0,0.0038682083011750143
CORDOBA,Río Primero,Montecristo,14105190,50.0,16.0,0.0014736031623523863
CORDOBA,Río Primero,Obispo Trejo,14105200,0.0,1.0,9.210019764702414e-05
CORDOBA,Río Primero,OTROS,Sin Datos,6.0,20.0,0.001842003952940483
CORDOBA,Río Primero,Piquillín,14105210,1.0,3.0,0.00027630059294107243
CORDOBA,Río Primero,Piquillín,14105210,3.0,2.0,0.00018420039529404829
CORDOBA,Río Primero,Piquillín,14105210,6.0,12.0,0.0011052023717642897
CORDOBA,Río Primero,Piquillín,14105210,10.0,90.0,0.008289017788232173
CORDOBA,Río Primero,Piquillín,14105210,15.0,11.0,0.0010131021741172656
CORDOBA,Río Primero,Río Primero,14105240,1.0,1.0,9.210019764702414e-05
CORDOBA,Río Primero,Río Primero,14105240,3.0,3.0,0.00027630059294107243
CORDOBA,Río Primero,Río Primero,14105240,6.0,1826.0,0.1681749609034661
CORDOBA,Río Primero,Río Primero,14105240,10.0,90.0,0.008289017788232173
CORDOBA,Río Primero,Río Primero,14105240,15.0,14.0,0.0012894027670583381
CORDOBA,Río Primero,Río Primero,14105240,20.0,9.0,0.0008289017788232173
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,0.0,17.0,0.0015657033599994104
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,2.5,93.0,0.008565318381173246
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,4.0,701.0,0.06456223855056394
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,6.0,43.0,0.003960308498822038
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,25.0,1005.0,0.09256069863525927
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,50.0,15.0,0.0013815029647053622
CORDOBA,Río Primero,Villa Fontana,14105270,7.0,80.0,0.007368015811761932
CORDOBA,Río Primero,Villa Fontana,14105270,15.0,86.0,0.007920616997644077
CORDOBA,Río Primero,Villa Fontana,14105270,25.0,104.0,0.009578420555290512
